gene_callers_id	source	accession	function	e_value
3347	SUPERFAMILY	SSF55811		4.33E-36
3347	ProSiteProfiles	PS51462	Nudix hydrolase domain profile.	16.035
3347	PANTHER	PTHR43758:SF2		3.0E-20
3347	Pfam	PF00293	NUDIX domain	2.1E-18
3347	PANTHER	PTHR43758		3.0E-20
3130	Gene3D	G3DSA:1.10.1660.10		1.4E-4
2536	PANTHER	PTHR30572:SF4		1.2E-32
2536	PANTHER	PTHR30572		1.2E-32
4264	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3229	Coils	Coil		0
3229	PANTHER	PTHR11671		2.4E-15
3229	Pfam	PF01813	ATP synthase subunit D	4.6E-39
82	SUPERFAMILY	SSF55816		3.92E-39
82	Gene3D	G3DSA:3.90.780.10		5.9E-36
82	Pfam	PF02872	5'-nucleotidase, C-terminal domain	6.2E-26
82	PRINTS	PR01607	Apyrase family signature	6.1E-11
82	PRINTS	PR01607	Apyrase family signature	6.1E-11
82	PANTHER	PTHR11575:SF24		3.2E-34
82	PANTHER	PTHR11575		3.2E-34
82	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
3173	Pfam	PF04230	Polysaccharide pyruvyl transferase	3.0E-30
3019	SUPERFAMILY	SSF53448		2.48E-55
3019	PANTHER	PTHR42866:SF2		1.3E-89
3019	Hamap	MF_00057	8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase [kdsB].	36.287
3019	PANTHER	PTHR42866		1.3E-89
3019	Pfam	PF02348	Cytidylyltransferase	4.1E-49
3019	TIGRFAM	TIGR00466	kdsB: 3-deoxy-D-manno-octulosonate cytidylyltransferase	4.8E-65
3019	CDD	cd02517	CMP-KDO-Synthetase	8.04981E-133
3019	Gene3D	G3DSA:3.90.550.10		1.9E-46
2893	Pfam	PF09633	Protein of unknown function (DUF2023)	1.9E-47
2893	Gene3D	G3DSA:3.30.2190.10		2.8E-51
2893	SUPERFAMILY	SSF160448		1.27E-46
2482	Gene3D	G3DSA:3.40.30.10		4.6E-15
2482	ProSiteProfiles	PS51354	Glutaredoxin domain profile.	10.095
2482	Pfam	PF13192	Thioredoxin domain	4.4E-6
2482	CDD	cd02947	TRX_family	5.12596E-8
2482	ProSitePatterns	PS00195	Glutaredoxin active site.	0
2482	SUPERFAMILY	SSF52833		4.06E-16
51	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
4016	MobiDBLite	mobidb-lite	consensus disorder prediction	0
4016	MobiDBLite	mobidb-lite	consensus disorder prediction	0
1087	Gene3D	G3DSA:1.10.1220.10		7.9E-14
1087	SUPERFAMILY	SSF47598		5.06E-9
1087	Pfam	PF03869	Arc-like DNA binding domain	6.6E-5
365	Pfam	PF01554	MatE	1.2E-8
410	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
410	Gene3D	G3DSA:1.25.40.10		4.9E-7
2723	TIGRFAM	TIGR04409	LptC_YrbK: LPS export ABC transporter periplasmic protein LptC	4.7E-16
2723	Gene3D	G3DSA:2.60.450.10		7.3E-6
2723	Pfam	PF06835	Lipopolysaccharide-assembly, LptC-related	1.7E-12
1266	SUPERFAMILY	SSF57783		2.55E-7
1266	Gene3D	G3DSA:3.30.65.10		3.2E-11
1266	Pfam	PF01396	Topoisomerase DNA binding C4 zinc finger	4.9E-11
3640	Gene3D	G3DSA:2.30.30.60		9.3E-10
3640	Pfam	PF00924	Mechanosensitive ion channel	3.7E-40
3640	SUPERFAMILY	SSF50182		1.77E-11
3640	PANTHER	PTHR30414		1.6E-128
108	PANTHER	PTHR31736:SF10		4.4E-139
108	Gene3D	G3DSA:2.160.20.10		1.3E-35
108	Pfam	PF00295	Glycosyl hydrolases family 28	9.3E-8
108	PANTHER	PTHR31736		4.4E-139
108	SUPERFAMILY	SSF51126		2.51E-45
1612	Pfam	PF14509	Glycosyl-hydrolase 97 C-terminal, oligomerisation	9.7E-20
1612	Pfam	PF10566	Glycoside hydrolase 97	9.5E-73
1612	SUPERFAMILY	SSF51445		1.72E-30
1612	Gene3D	G3DSA:2.60.40.1180		1.2E-21
1612	PANTHER	PTHR35803		1.8E-187
1612	Gene3D	G3DSA:3.20.20.70		1.2E-64
1612	Gene3D	G3DSA:2.70.98.10		5.4E-68
1612	PANTHER	PTHR35803:SF2		1.8E-187
1612	Pfam	PF14508	Glycosyl-hydrolase 97 N-terminal	1.2E-64
3503	Pfam	PF14190	Domain of unknown function (DUF4313)	7.7E-28
2730	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
2730	SUPERFAMILY	SSF81901		3.4E-5
2730	Gene3D	G3DSA:1.25.40.10		3.0E-6
2730	Coils	Coil		0
1626	Gene3D	G3DSA:3.40.47.10		0.016
1626	SUPERFAMILY	SSF53901		5.47E-39
1626	SUPERFAMILY	SSF53901		5.47E-39
1626	SUPERFAMILY	SSF53901		4.4E-6
1626	Gene3D	G3DSA:3.40.47.10		5.4E-22
1626	Pfam	PF00109	Beta-ketoacyl synthase, N-terminal domain	3.5E-11
1626	Gene3D	G3DSA:3.40.47.10		9.7E-29
1626	PANTHER	PTHR11712:SF316		2.8E-42
1626	PANTHER	PTHR11712:SF316		2.8E-42
1626	SMART	SM00825	Beta-ketoacyl synthase	7.9E-5
1626	Pfam	PF02801	Beta-ketoacyl synthase, C-terminal domain	1.2E-19
1626	PANTHER	PTHR11712		2.8E-42
1626	PANTHER	PTHR11712		2.8E-42
2118	Pfam	PF09471	IgA Peptidase M64	2.0E-20
2118	Gene3D	G3DSA:2.60.40.10		3.5E-10
2118	CDD	cd14948	BACON	5.65825E-16
2118	Pfam	PF13004	Putative binding domain, N-terminal	5.9E-9
2118	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	7.0
3280	SUPERFAMILY	SSF53756		8.16E-6
3885	SUPERFAMILY	SSF53474		2.08E-49
3885	Pfam	PF00326	Prolyl oligopeptidase family	1.4E-25
3885	SUPERFAMILY	SSF82171		5.1E-14
3885	SUPERFAMILY	SSF82171		5.1E-14
3885	SUPERFAMILY	SSF82171		5.1E-14
3885	SUPERFAMILY	SSF82171		5.1E-14
3885	SUPERFAMILY	SSF82171		5.1E-14
3885	Gene3D	G3DSA:3.40.50.1820		1.5E-32
3885	PANTHER	PTHR11731		3.7E-161
3885	PANTHER	PTHR11731		3.7E-161
3885	Gene3D	G3DSA:2.130.10.120		2.8E-22
3885	PANTHER	PTHR11731:SF155		3.7E-161
3885	PANTHER	PTHR11731:SF155		3.7E-161
1186	ProSiteProfiles	PS51178	PASTA domain profile.	9.941
1186	ProSiteProfiles	PS51178	PASTA domain profile.	12.732
1186	CDD	cd06577	PASTA_pknB	1.43288E-15
1186	MobiDBLite	mobidb-lite	consensus disorder prediction	0
1186	SMART	SM00740		1.4E-7
1186	SMART	SM00740		2.5
1186	SUPERFAMILY	SSF54184		9.68E-6
1186	Pfam	PF03793	PASTA domain	1.5E-12
567	SUPERFAMILY	SSF53448		2.93E-53
567	Pfam	PF04488	Glycosyltransferase sugar-binding region containing DXD motif	9.6E-15
567	PANTHER	PTHR32385		9.3E-28
1648	PANTHER	PTHR31901:SF5		8.7E-84
1648	PANTHER	PTHR31901:SF5		8.7E-84
1648	Pfam	PF03321	GH3 auxin-responsive promoter	2.9E-111
1648	PANTHER	PTHR31901		8.7E-84
1648	PANTHER	PTHR31901		8.7E-84
110	SUPERFAMILY	SSF53474		7.99E-5
1042	MobiDBLite	mobidb-lite	consensus disorder prediction	0
1042	Coils	Coil		0
10	SUPERFAMILY	SSF54909		6.97E-24
10	PANTHER	PTHR43239		4.0E-49
10	Pfam	PF05336	L-rhamnose mutarotase	4.5E-27
3511	SUPERFAMILY	SSF53335		2.82E-21
3511	Pfam	PF02384	N-6 DNA Methylase	2.9E-11
3511	PANTHER	PTHR30408		6.9E-22
3511	PANTHER	PTHR30408		6.9E-22
3511	PANTHER	PTHR30408:SF9		6.9E-22
3511	PANTHER	PTHR30408:SF9		6.9E-22
3511	PRINTS	PR00507	N12 class N6 adenine-specific DNA methyltransferase signature	9.2E-6
3511	PRINTS	PR00507	N12 class N6 adenine-specific DNA methyltransferase signature	9.2E-6
3511	Gene3D	G3DSA:3.40.50.150		4.0E-12
3791	SUPERFAMILY	SSF51126		9.62E-12
3791	SUPERFAMILY	SSF51126		9.62E-12
3791	Gene3D	G3DSA:2.160.20.10		4.2E-19
377	Gene3D	G3DSA:3.90.220.20		5.0E-27
377	SUPERFAMILY	SSF116734		2.62E-31
377	Pfam	PF01420	Type I restriction modification DNA specificity domain	1.4E-16
4356	Pfam	PF04773	FecR protein	4.7E-21
4356	PANTHER	PTHR30273		1.1E-70
4356	PIRSF	PIRSF018266		6.5E-63
4356	Pfam	PF16344	Domain of unknown function (DUF4974)	5.1E-19
1936	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1936	Pfam	PF16378	Domain of unknown function	3.3E-7
1936	Coils	Coil		0
3593	Pfam	PF14307	Glycosyltransferase WbsX	1.3E-115
3593	CDD	cd11579	Glyco_tran_WbsX	2.75555E-156
3593	PANTHER	PTHR41244		6.9E-87
1303	TIGRFAM	TIGR03780	Bac_Flav_CT_N: Bacteroides conjugative transposon TraN protein	8.0E-122
1303	Pfam	PF13595	Domain of unknown function (DUF4138)	1.3E-104
3312	Pfam	PF04773	FecR protein	7.7E-19
3312	Pfam	PF16344	Domain of unknown function (DUF4974)	1.2E-21
3312	PANTHER	PTHR30273		7.9E-70
3312	PIRSF	PIRSF018266		4.9E-65
3537	Pfam	PF11888	Protein of unknown function (DUF3408)	1.1E-30
2001	Coils	Coil		0
2001	Pfam	PF08843	Nucleotidyl transferase AbiEii toxin, Type IV TA system	1.3E-41
3746	PIRSF	PIRSF005859		3.7E-37
3746	Pfam	PF03073	TspO/MBR family	2.0E-41
3746	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
3746	PANTHER	PTHR10057:SF0		1.2E-36
3746	CDD	cd15904	TSPO_MBR	5.34224E-43
3746	PANTHER	PTHR10057		1.2E-36
4039	Pfam	PF14903	WG containing repeat	2.0E-6
4039	Pfam	PF14903	WG containing repeat	8.2E-4
4039	Pfam	PF14903	WG containing repeat	2.9E-5
4039	Pfam	PF14903	WG containing repeat	2.0E-9
4039	Pfam	PF14903	WG containing repeat	0.0041
4039	Pfam	PF14903	WG containing repeat	6.3E-5
4039	Pfam	PF14903	WG containing repeat	1.5E-8
4039	Pfam	PF14903	WG containing repeat	0.0058
4039	Pfam	PF14903	WG containing repeat	5.8E-7
4039	PANTHER	PTHR37841		1.3E-50
4039	PANTHER	PTHR37841		1.3E-50
4039	PANTHER	PTHR37841		1.3E-50
1866	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
3609	Gene3D	G3DSA:2.10.109.10		2.1E-10
3609	CDD	cd06462	Peptidase_S24_S26	3.43382E-7
3609	SUPERFAMILY	SSF51306		5.1E-6
1323	Coils	Coil		0
1323	PANTHER	PTHR34585		5.4E-26
1323	Pfam	PF12728	Helix-turn-helix domain	1.7E-10
1323	SUPERFAMILY	SSF46955		4.58E-10
1323	PANTHER	PTHR34585:SF17		5.4E-26
1323	Gene3D	G3DSA:1.10.10.10		4.1E-12
2281	Coils	Coil		0
2281	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
2281	Coils	Coil		0
1114	Gene3D	G3DSA:1.10.10.10		5.5E-18
1114	Pfam	PF10771	Winged helix-turn-helix domain (DUF2582)	1.2E-15
2534	PANTHER	PTHR30572		1.8E-28
2534	PANTHER	PTHR30572:SF4		1.8E-28
507	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
507	Gene3D	G3DSA:1.20.120.20		6.0E-7
507	Pfam	PF12732	YtxH-like protein	3.1E-15
879	Pfam	PF03611	PTS system sugar-specific permease component	3.5E-74
879	PANTHER	PTHR37324:SF2		3.1E-197
879	ProSiteProfiles	PS51104	PTS_EIIC type-2 domain profile.	12.356
879	PANTHER	PTHR37324		3.1E-197
879	PIRSF	PIRSF006304		3.1E-165
2083	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	7.0
2083	PANTHER	PTHR35148		2.8E-12
2083	PANTHER	PTHR35148		2.8E-12
2083	PANTHER	PTHR35148		2.8E-12
2083	CDD	cd08977	SusD	2.22696E-62
2083	Pfam	PF07980	SusD family	7.1E-32
2083	Gene3D	G3DSA:1.25.40.10		1.0E-44
2083	SUPERFAMILY	SSF48452		4.74E-102
2083	Pfam	PF14322	Starch-binding associating with outer membrane	4.0E-9
2083	PANTHER	PTHR35148:SF17		2.8E-12
2083	PANTHER	PTHR35148:SF17		2.8E-12
2083	PANTHER	PTHR35148:SF17		2.8E-12
2300	Pfam	PF16288	Domain of unknown function (DUF4934)	5.2E-45
2300	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
2300	Gene3D	G3DSA:2.120.10.30		4.5E-5
3373	MobiDBLite	mobidb-lite	consensus disorder prediction	0
1624	Gene3D	G3DSA:3.10.129.10		3.0E-15
1624	SUPERFAMILY	SSF54637		4.47E-13
1748	PANTHER	PTHR34825:SF2		3.5E-20
1748	Pfam	PF09820	Predicted AAA-ATPase	2.8E-10
1748	PANTHER	PTHR34825		3.5E-20
450	SUPERFAMILY	SSF53955		5.63E-12
450	Gene3D	G3DSA:1.10.530.40		9.2E-17
924	PANTHER	PTHR21716:SF19		7.5E-71
924	Pfam	PF01594	AI-2E family transporter	1.5E-51
924	PANTHER	PTHR21716		7.5E-71
2640	Pfam	PF03703	Bacterial PH domain	5.4E-13
2640	PANTHER	PTHR37938		3.2E-21
1074	PANTHER	PTHR43159		4.0E-41
1074	CDD	cd05372	ENR_SDR	3.16879E-104
1074	Gene3D	G3DSA:3.40.50.720		8.6E-26
1074	PIRSF	PIRSF000094		1.2E-47
1074	PANTHER	PTHR43159:SF2		4.0E-41
1074	Pfam	PF13561	Enoyl-(Acyl carrier protein) reductase	1.2E-55
1074	SUPERFAMILY	SSF51735		3.04E-42
2912	Pfam	PF01943	Polysaccharide biosynthesis protein	5.4E-11
2912	PANTHER	PTHR30250		1.4E-71
2912	PANTHER	PTHR30250:SF15		1.4E-71
2203	PANTHER	PTHR41317		6.1E-14
2203	PANTHER	PTHR41317		6.1E-14
2203	Gene3D	G3DSA:1.10.10.60		2.1E-9
3225	SUPERFAMILY	SSF53756		2.98E-205
3225	PANTHER	PTHR42655		0.0
3225	PIRSF	PIRSF000460		2.4E-259
3225	Pfam	PF11897	Protein of unknown function (DUF3417)	7.4E-35
3225	Gene3D	G3DSA:3.40.50.2000		6.3E-27
3225	Gene3D	G3DSA:3.40.50.2000		5.8E-48
3225	Pfam	PF00343	Carbohydrate phosphorylase	1.3E-19
3225	Gene3D	G3DSA:3.40.50.2000		1.2E-83
3225	TIGRFAM	TIGR02094	more_P_ylases: alpha-glucan phosphorylases	7.8E-264
2895	Pfam	PF00085	Thioredoxin	2.0E-9
2895	CDD	cd02947	TRX_family	7.43926E-15
2895	Gene3D	G3DSA:3.40.30.10		2.7E-12
2895	SUPERFAMILY	SSF52833		2.87E-13
445	TIGRFAM	TIGR03779	Bac_Flav_CT_M: Bacteroides conjugative transposon TraM protein	9.5E-163
445	MobiDBLite	mobidb-lite	consensus disorder prediction	0
445	Coils	Coil		0
445	Pfam	PF12508	Conjugative transposon, TraM	1.0E-81
764	Coils	Coil		0
677	SUPERFAMILY	SSF75011		1.2E-11
677	Gene3D	G3DSA:2.130.10.10		1.8E-6
677	Gene3D	G3DSA:2.120.10.30		4.1E-4
2262	SUPERFAMILY	SSF69765		3.01E-65
2262	ProSitePatterns	PS01350	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase signature.	0
2262	PANTHER	PTHR43181		2.0E-71
2262	Hamap	MF_00107	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [ispF].	35.55
2262	Pfam	PF02542	YgbB family	9.6E-64
2262	CDD	cd00554	MECDP_synthase	3.32449E-88
2262	TIGRFAM	TIGR00151	ispF: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	8.9E-65
2262	Gene3D	G3DSA:3.30.1330.50		4.4E-71
2487	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3436	Pfam	PF13469	Sulfotransferase family	2.3E-44
3436	PANTHER	PTHR36451		5.6E-93
3436	SUPERFAMILY	SSF52540		6.02E-28
3436	SUPERFAMILY	SSF52540		6.02E-28
3436	Gene3D	G3DSA:3.40.50.300		2.2E-29
1345	Gene3D	G3DSA:2.160.20.10		7.2E-39
1345	Pfam	PF13229	Right handed beta helix region	2.5E-6
1345	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1345	SUPERFAMILY	SSF51126		2.26E-33
1345	SMART	SM00710		1700.0
1345	SMART	SM00710		500.0
1345	SMART	SM00710		2400.0
1345	SMART	SM00710		2600.0
1345	SMART	SM00710		4000.0
1345	SMART	SM00710		3000.0
1345	SMART	SM00710		150.0
565	PANTHER	PTHR30250		1.6E-48
565	Pfam	PF01943	Polysaccharide biosynthesis protein	7.7E-20
4325	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
4325	Pfam	PF14254	Domain of unknown function (DUF4348)	4.4E-114
2454	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3700	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3700	PANTHER	PTHR33885:SF3		1.8E-48
3700	Pfam	PF04024	PspC domain	6.6E-22
3700	PANTHER	PTHR33885		1.8E-48
2224	ProSiteProfiles	PS51192	Superfamilies 1 and 2 helicase ATP-binding type-1 domain profile.	9.773
2224	SUPERFAMILY	SSF52540		8.63E-8
3101	Gene3D	G3DSA:1.10.530.10		1.9E-15
3101	SMART	SM00047		0.0025
3101	Pfam	PF01832	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	1.5E-17
847	Gene3D	G3DSA:2.60.40.10		3.0E-5
847	Pfam	PF07610	Protein of unknown function (DUF1573)	4.0E-13
2772	Gene3D	G3DSA:1.25.40.120		1.2E-5
2751	Pfam	PF06580	Histidine kinase	4.3E-24
2751	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
2751	PANTHER	PTHR34220		2.7E-61
2751	PANTHER	PTHR34220:SF4		2.7E-61
1565	Pfam	PF01757	Acyltransferase family	9.0E-26
1961	Gene3D	G3DSA:1.10.10.10		2.9E-4
1961	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3561	Pfam	PF13351	Protein of unknown function (DUF4099)	7.0E-22
4390	TIGRFAM	TIGR01610	phage_O_Nterm: phage replication protein O, N-terminal domain	1.7E-30
4390	MobiDBLite	mobidb-lite	consensus disorder prediction	0
4390	Pfam	PF04492	Bacteriophage replication protein O	8.1E-25
1799	Pfam	PF11297	Protein of unknown function (DUF3098)	2.8E-29
3416	PANTHER	PTHR44205:SF4		2.5E-70
3416	PANTHER	PTHR44205		2.5E-70
3416	Pfam	PF00849	RNA pseudouridylate synthase	1.4E-33
3416	CDD	cd02869	PseudoU_synth_RluCD_like	1.97574E-58
3416	SUPERFAMILY	SSF55120		9.44E-54
3416	Gene3D	G3DSA:3.30.2350.10		1.4E-55
4093	Pfam	PF13519	von Willebrand factor type A domain	1.3E-6
4093	MobiDBLite	mobidb-lite	consensus disorder prediction	0
4093	SUPERFAMILY	SSF53300		3.02E-11
4093	Gene3D	G3DSA:3.40.50.410		3.6E-10
4093	Gene3D	G3DSA:2.130.10.10		0.0011
4131	TIGRFAM	TIGR01528	NMN_trans_PnuC: nicotinamide mononucleotide transporter PnuC	2.9E-28
4131	PANTHER	PTHR36122		3.2E-57
4131	Pfam	PF04973	Nicotinamide mononucleotide transporter	2.4E-55
1717	Coils	Coil		0
1717	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1717	MobiDBLite	mobidb-lite	consensus disorder prediction	0
4089	Gene3D	G3DSA:3.40.50.300		2.9E-4
443	TIGRFAM	TIGR03781	Bac_Flav_CT_K: Bacteroides conjugative transposon TraK protein	1.6E-105
3520	SUPERFAMILY	SSF53955		3.79E-12
3520	Gene3D	G3DSA:1.10.530.40		2.1E-15
1308	Pfam	PF10463	Peptidase U49	9.6E-19
4111	Pfam	PF07751	Abi-like protein	7.0E-10
2811	Pfam	PF13858	Protein of unknown function (DUF4199)	9.5E-37
3526	MobiDBLite	mobidb-lite	consensus disorder prediction	0
2222	Pfam	PF12987	Domain of unknown function, B. Theta Gene description (DUF3871)	3.4E-147
2042	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
2042	Pfam	PF10988	Putative auto-transporter adhesin, head GIN domain	2.8E-43
2042	PANTHER	PTHR39200		1.2E-31
1259	Pfam	PF13490	Putative zinc-finger	6.0E-6
3982	Pfam	PF01609	Transposase DDE domain	1.4E-8
2291	PANTHER	PTHR40099		3.1E-35
2291	SUPERFAMILY	SSF55021		7.13E-10
2291	SUPERFAMILY	SSF55021		1.04E-11
2291	Gene3D	G3DSA:3.30.2130.10		5.6E-4
2291	Gene3D	G3DSA:3.30.2130.10		2.3E-5
1587	Pfam	PF12099	Protein of unknown function (DUF3575)	1.2E-71
1587	SUPERFAMILY	SSF103515		8.24E-7
1587	Gene3D	G3DSA:2.40.128.130		6.9E-15
1901	Pfam	PF08889	WbqC-like protein family	2.2E-25
4027	PANTHER	PTHR21666		3.7E-15
4027	Pfam	PF01551	Peptidase family M23	2.2E-8
4027	SUPERFAMILY	SSF51261		2.3E-22
4027	Gene3D	G3DSA:2.70.70.10		8.1E-30
1675	Pfam	PF01075	Glycosyltransferase family 9 (heptosyltransferase)	4.8E-18
1675	Gene3D	G3DSA:3.40.50.2000		2.1E-19
1675	SUPERFAMILY	SSF53756		3.45E-60
1675	CDD	cd03789	GT1_LPS_heptosyltransferase	2.44511E-41
1675	PANTHER	PTHR30160		4.9E-112
1675	Gene3D	G3DSA:3.40.50.2000		4.6E-33
1675	PANTHER	PTHR30160:SF14		4.9E-112
1389	MobiDBLite	mobidb-lite	consensus disorder prediction	0
234	Coils	Coil		0
708	Pfam	PF16585	Lipocalin-like domain	6.5E-39
758	Gene3D	G3DSA:2.60.120.280		3.5E-6
758	SUPERFAMILY	SSF51182		8.31E-5
2217	Coils	Coil		0
73	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
73	Gene3D	G3DSA:1.50.10.10		2.0E-56
73	SUPERFAMILY	SSF48208		8.33E-45
174	PANTHER	PTHR39196		8.9E-20
174	Pfam	PF14297	Domain of unknown function (DUF4373)	1.2E-23
683	Gene3D	G3DSA:3.30.2390.10		4.3E-6
683	SUPERFAMILY	SSF143100		7.46E-5
666	Gene3D	G3DSA:3.90.550.10		1.7E-10
666	SUPERFAMILY	SSF53448		2.7E-12
1805	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1805	Pfam	PF01289	Thiol-activated cytolysin	3.9E-22
1805	SUPERFAMILY	SSF56978		2.22E-36
1805	Gene3D	G3DSA:3.90.840.10		0.066
1805	Gene3D	G3DSA:3.90.840.10		7.0E-29
2411	Coils	Coil		0
2411	Coils	Coil		0
2411	Coils	Coil		0
2411	Coils	Coil		0
2411	Gene3D	G3DSA:1.20.1000.10		4.4E-5
2958	SUPERFAMILY	SSF56935		1.76E-6
2958	Gene3D	G3DSA:2.40.160.10		5.5E-4
3835	Coils	Coil		0
3835	Pfam	PF08707	Primase C terminal 2 (PriCT-2)	1.6E-11
3835	Pfam	PF13148	Protein of unknown function (DUF3987)	3.0E-90
3835	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3395	PANTHER	PTHR35148		4.0E-17
3395	SUPERFAMILY	SSF48452		7.59E-103
3395	PANTHER	PTHR35148:SF17		4.0E-17
3395	Pfam	PF07980	SusD family	6.3E-39
3395	Pfam	PF14322	Starch-binding associating with outer membrane	1.3E-18
3395	Gene3D	G3DSA:1.25.40.10		3.2E-45
2490	Pfam	PF14391	Domain of unknown function (DUF4421)	2.0E-109
267	Gene3D	G3DSA:2.40.160.20		3.6E-6
2075	SUPERFAMILY	SSF56935		1.12E-8
2075	Gene3D	G3DSA:2.40.160.60		2.1E-28
183	Gene3D	G3DSA:2.40.128.130		1.2E-5
183	SUPERFAMILY	SSF103515		8.37E-5
183	Pfam	PF12099	Protein of unknown function (DUF3575)	1.1E-51
179	Pfam	PF14297	Domain of unknown function (DUF4373)	4.5E-25
179	PANTHER	PTHR39196		9.2E-43
179	PANTHER	PTHR39196		9.2E-43
2182	Pfam	PF04343	Protein of unknown function, DUF488	3.7E-32
2182	PANTHER	PTHR36849		1.2E-43
3825	Pfam	PF14897	EpsG family	1.7E-34
1666	Pfam	PF17145	Domain of unknown function (DUF5119)	5.7E-35
1666	MobiDBLite	mobidb-lite	consensus disorder prediction	0
1666	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
3366	Pfam	PF13149	Fimbrillin-like	1.4E-13
1990	Pfam	PF03050	Transposase IS66 family	2.5E-97
1990	Gene3D	G3DSA:1.20.5.340		1.6E-5
1990	Pfam	PF13007	Transposase C of IS166 homeodomain	6.3E-17
1990	Pfam	PF13817	IS66 C-terminal element	1.6E-10
1990	Coils	Coil		0
1990	PANTHER	PTHR33678		1.3E-165
3339	SUPERFAMILY	SSF116734		6.05E-52
3339	Gene3D	G3DSA:3.90.220.20		8.5E-35
3339	Gene3D	G3DSA:3.90.220.20		3.1E-36
3339	PANTHER	PTHR43140		4.0E-70
3339	Pfam	PF01420	Type I restriction modification DNA specificity domain	5.3E-24
3339	Pfam	PF01420	Type I restriction modification DNA specificity domain	3.6E-24
3339	Gene3D	G3DSA:1.10.287.1120		5.3E-11
3339	SUPERFAMILY	SSF116734		3.11E-43
4369	Coils	Coil		0
941	Gene3D	G3DSA:2.160.10.10		7.0E-16
941	Gene3D	G3DSA:2.160.10.10		1.1E-4
941	Pfam	PF16314	Domain of unknown function (DUF4954)	0.0
941	SUPERFAMILY	SSF51161		8.99E-7
3055	Coils	Coil		0
2168	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
2168	Gene3D	G3DSA:3.40.30.10		2.9E-9
2519	PANTHER	PTHR34068		8.3E-46
2519	Hamap	MF_00338	UPF0145 protein YbjQ [ybjQ].	25.928
2519	Pfam	PF01906	Putative heavy-metal-binding	1.0E-41
2519	SUPERFAMILY	SSF117782		1.44E-40
2519	Gene3D	G3DSA:3.30.110.70		8.5E-40
4249	MobiDBLite	mobidb-lite	consensus disorder prediction	0
4249	Pfam	PF03432	Relaxase/Mobilisation nuclease domain	3.9E-20
2686	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	7.0
3378	Pfam	PF01930	Domain of unknown function DUF83	1.2E-30
3378	TIGRFAM	TIGR00372	cas4: CRISPR-associated protein Cas4	2.8E-32
3378	PANTHER	PTHR36531		1.9E-18
2725	Gene3D	G3DSA:2.40.160.60		5.7E-31
2725	SUPERFAMILY	SSF56935		3.66E-15
3141	Pfam	PF06082	Exopolysaccharide biosynthesis protein YbjH	7.5E-11
1169	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3771	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
3771	Pfam	PF14092	Domain of unknown function (DUF4270)	5.1E-90
288	Pfam	PF14055	NVEALA protein	1.4E-10
